|id |title                  |description                                                                                                                     |length|rental_date|rental_duration|rental_return|
|979  |WITCHES PANIC              |A Awe-Inspiring Drama of a Secret Agent And a Hunter who must Fight a Moose in Nigeria                                            |100   |2005-06-15 |6              |8            |
|141  |CHICAGO NORTH              |A Fateful Yarn of a Mad Cow And a Waitress who must Battle a Student in California                                                |185   |2005-06-15 |6              |3            |
|654  |PANKY SUBMARINE            |A Touching Documentary of a Dentist And a Sumo Wrestler who must Overcome a Boy in The Gulf of Mexico                             |93    |2005-06-15 |4              |6            |
|894  |TOMATOES HELLFIGHTERS      |A Thoughtful Epistle of a Madman And a Astronaut who must Overcome a Monkey in A Shark Tank                                       |68    |2005-06-15 |6              |2            |
|132  |CHAINSAW UPTOWN            |A Beautiful Documentary of a Boy And a Robot who must Discover a Squirrel in Australia                                            |114   |2005-06-15 |6              |3            |
|235  |DIVIDE MONSTER             |A Intrepid Saga of a Man And a Forensic Psychologist who must Reach a Squirrel in A Monastery                                     |68    |2005-06-15 |6              |9            |
|150  |CIDER DESIRE               |A Stunning Character Study of a Composer And a Mad Cow who must Succumb a Cat in Soviet Georgia                                   |101   |2005-06-15 |7              |7            |
|51   |BALLOON HOMEWARD           |A Insightful Panorama of a Forensic Psychologist And a Mad Cow who must Build a Mad Scientist in The First Manned Space Station   |75    |2005-06-15 |5              |6            |
|535  |LOVE SUICIDES              |A Brilliant Panorama of a Hunter And a Explorer who must Pursue a Dentist in An Abandoned Fun House                               |181   |2005-06-15 |6              |6            |
|880  |TELEMARK HEARTBREAKERS     |A Action-Packed Panorama of a Technical Writer And a Man who must Build a Forensic Psychologist in A Manhattan Penthouse          |152   |2005-06-15 |6              |10           |
|122  |CARRIE BUNCH               |A Amazing Epistle of a Student And a Astronaut who must Discover a Frisbee in The Canadian Rockies                                |114   |2005-06-15 |7              |9            |
|920  |UNBREAKABLE KARATE         |A Amazing Character Study of a Robot And a Student who must Chase a Robot in Australia                                            |62    |2005-06-15 |3              |9            |
|518  |LIAISONS SWEET             |A Boring Drama of a A Shark And a Explorer who must Redeem a Waitress in The Canadian Rockies                                     |140   |2005-06-15 |5              |6            |
|35   |ARACHNOPHOBIA ROLLERCOASTER|A Action-Packed Reflection of a Pastry Chef And a Composer who must Discover a Mad Scientist in The First Manned Space Station    |147   |2005-06-15 |4              |4            |
|398  |HANOVER GALAXY             |A Stunning Reflection of a Girl And a Secret Agent who must Succumb a Boy in A MySQL Convention                                   |47    |2005-06-15 |5              |3            |
|308  |FERRIS MOTHER              |A Touching Display of a Frisbee And a Frisbee who must Kill a Girl in The Gulf of Mexico                                          |142   |2005-06-15 |3              |10           |
|91   |BOUND CHEAPER              |A Thrilling Panorama of a Database Administrator And a Astronaut who must Challenge a Lumberjack in A Baloon                      |98    |2005-06-15 |5              |4            |
|96   |BREAKING HOME              |A Beautiful Display of a Secret Agent And a Monkey who must Battle a Sumo Wrestler in An Abandoned Mine Shaft                     |169   |2005-06-15 |4              |3            |
|37   |ARIZONA BANG               |A Brilliant Panorama of a Mad Scientist And a Mad Cow who must Meet a Pioneer in A Monastery                                      |121   |2005-06-15 |3              |2            |
|571  |METAL ARMAGEDDON           |A Thrilling Display of a Lumberjack And a Crocodile who must Meet a Monkey in A Baloon Factory                                    |161   |2005-06-15 |6              |8            |
|667  |PEACH INNOCENT             |A Action-Packed Drama of a Monkey And a Dentist who must Chase a Butler in Berlin                                                 |160   |2005-06-15 |3              |3            |
|867  |SUPER WYOMING              |A Action-Packed Saga of a Pastry Chef And a Explorer who must Discover a A Shark in The Outback                                   |58    |2005-06-15 |5              |1            |
|418  |HOBBIT ALIEN               |A Emotional Drama of a Husband And a Girl who must Outgun a Composer in The First Manned Space Station                            |157   |2005-06-15 |5              |9            |
|349  |GANGS PRIDE                |A Taut Character Study of a Woman And a A Shark who must Confront a Frisbee in Berlin                                             |185   |2005-06-15 |4              |5            |
|43   |ATLANTIS CAUSE             |A Thrilling Yarn of a Feminist And a Hunter who must Fight a Technical Writer in A Shark Tank                                     |170   |2005-06-15 |6              |9            |
|186  |CRAFT OUTFIELD             |A Lacklusture Display of a Explorer And a Hunter who must Succumb a Database Administrator in A Baloon Factory                    |64    |2005-06-15 |6              |1            |
|830  |SPIRIT FLINTSTONES         |A Brilliant Yarn of a Cat And a Car who must Confront a Explorer in Ancient Japan                                                 |149   |2005-06-15 |7              |7            |
|241  |DONNIE ALLEY               |A Awe-Inspiring Tale of a Butler And a Frisbee who must Vanquish a Teacher in Ancient Japan                                       |125   |2005-06-15 |4              |1            |
|153  |CITIZEN SHREK              |A Fanciful Character Study of a Technical Writer And a Husband who must Redeem a Robot in The Outback                             |165   |2005-06-15 |7              |7            |
|770  |SCISSORHANDS SLUMS         |A Awe-Inspiring Drama of a Girl And a Technical Writer who must Meet a Feminist in The Canadian Rockies                           |147   |2005-06-15 |5              |7            |
|186  |CRAFT OUTFIELD             |A Lacklusture Display of a Explorer And a Hunter who must Succumb a Database Administrator in A Baloon Factory                    |64    |2005-06-15 |6              |5            |
|901  |TRACY CIDER                |A Touching Reflection of a Database Administrator And a Madman who must Build a Lumberjack in Nigeria                             |142   |2005-06-15 |3              |2            |
|1,000|ZORRO ARK                  |A Intrepid Panorama of a Mad Scientist And a Boy who must Redeem a Boy in A Monastery                                             |50    |2005-06-15 |3              |2            |
