|id   |title                      |rental_date|total_late_return|
|153  |CITIZEN SHREK              |2005-07-06 |1                |
|932  |VALLEY PACKER              |2005-07-06 |1                |
|402  |HARPER DYING               |2005-07-06 |1                |
|184  |CORE SUIT                  |2005-07-06 |1                |
|682  |PITTSBURGH HUNCHBACK       |2005-07-06 |1                |
|653  |PANIC CLUB                 |2005-07-06 |1                |
|437  |HOUSE DYNAMITE             |2005-07-06 |1                |
|127  |CAT CONEHEADS              |2005-07-06 |1                |
|707  |QUEST MUSSOLINI            |2005-07-06 |1                |
|236  |DIVINE RESURRECTION        |2005-07-06 |1                |
|200  |CURTAIN VIDEOTAPE          |2005-07-06 |1                |
|869  |SUSPECTS QUILLS            |2005-07-06 |1                |
|626  |NOON PAPI                  |2005-07-06 |1                |
|275  |EGYPT TENENBAUMS           |2005-07-06 |1                |
|190  |CREEPERS KANE              |2005-07-07 |1                |
|612  |MUSSOLINI SPOILERS         |2005-07-07 |1                |
|449  |IDENTITY LOVER             |2005-07-07 |1                |
|245  |DOUBLE WRATH               |2005-07-07 |1                |
|985  |WONDERLAND CHRISTMAS       |2005-07-07 |1                |
|445  |HYDE DOCTOR                |2005-07-07 |1                |
|665  |PATTON INTERVIEW           |2005-07-07 |1                |
|366  |GOLDFINGER SENSIBILITY     |2005-07-07 |1                |
|900  |TOWN ARK                   |2005-07-07 |1                |
|361  |GLEAMING JAWBREAKER        |2005-07-07 |1                |
|888  |THIN SAGEBRUSH             |2005-07-07 |1                |
|680  |PINOCCHIO SIMON            |2005-07-07 |1                |
|852  |STRANGELOVE DESIRE         |2005-07-07 |1                |
|668  |PEAK FOREVER               |2005-07-07 |1                |
|143  |CHILL LUCK                 |2005-07-07 |1                |
|623  |NEWTON LABYRINTH           |2005-07-07 |1                |
|319  |FISH OPUS                  |2005-07-07 |1                |
|307  |FELLOWSHIP AUTUMN          |2005-07-07 |1                |
|295  |EXPENDABLE STALLION        |2005-07-07 |1                |
|646  |OUTBREAK DIVINE            |2005-07-07 |1                |
|632  |NUTS TIES                  |2005-07-07 |1                |
|476  |JASON TRAP                 |2005-07-07 |1                |
|568  |MEMENTO ZOOLANDER          |2005-07-07 |1                |
|57   |BASIC EASY                 |2005-07-07 |1                |
|674  |PET HAUNTING               |2005-07-07 |1                |
|52   |BALLROOM MOCKINGBIRD       |2005-07-07 |1                |
|857  |STRICTLY SCARFACE          |2005-07-07 |1                |
|375  |GRAIL FRANKENSTEIN         |2005-07-07 |1                |
|637  |OPEN AFRICAN               |2005-07-07 |1                |
|536  |LOVELY JINGLE              |2005-07-07 |1                |
|628  |NORTHWEST POLISH           |2005-07-07 |1                |
|418  |HOBBIT ALIEN               |2005-07-07 |1                |
|237  |DIVORCE SHINING            |2005-07-07 |1                |
|890  |TIGHTS DAWN                |2005-07-07 |1                |
|920  |UNBREAKABLE KARATE         |2005-07-07 |1                |
|50   |BAKED CLEOPATRA            |2005-07-07 |1                |
|226  |DESTINY SATURDAY           |2005-07-07 |1                |
|723  |REIGN GENTLEMEN            |2005-07-07 |1                |
|894  |TOMATOES HELLFIGHTERS      |2005-07-07 |1                |
|170  |COMMAND DARLING            |2005-07-07 |1                |
|450  |IDOLS SNATCHERS            |2005-07-07 |1                |
|220  |DEER VIRGINIAN             |2005-07-07 |1                |
|530  |LORD ARIZONA               |2005-07-07 |1                |
|61   |BEAUTY GREASE              |2005-07-07 |1                |
|625  |NONE SPIKING               |2005-07-07 |1                |
|897  |TORQUE BOUND               |2005-07-07 |1                |
|663  |PATIENT SISTER             |2005-07-07 |1                |
|385  |GROUNDHOG UNCUT            |2005-07-07 |1                |
|778  |SECRETS PARADISE           |2005-07-07 |1                |
|309  |FEUD FROGMEN               |2005-07-07 |1                |
|448  |IDAHO LOVE                 |2005-07-07 |1                |
|454  |IMPACT ALADDIN             |2005-07-07 |1                |
|414  |HELLFIGHTERS SIERRA        |2005-07-07 |1                |
|119  |CAPER MOTIONS              |2005-07-07 |1                |
|670  |PELICAN COMFORTS           |2005-07-07 |1                |
|382  |GRIT CLOCKWORK             |2005-07-07 |1                |
|472  |ITALIAN AFRICAN            |2005-07-07 |1                |
|43   |ATLANTIS CAUSE             |2005-07-07 |1                |
|48   |BACKLASH UNDEFEATED        |2005-07-07 |1                |
|875  |TALENTED HOMICIDE          |2005-07-07 |1                |
|163  |CLYDE THEORY               |2005-07-07 |1                |
|688  |POLISH BROOKLYN            |2005-07-07 |1                |
|842  |STATE WASTELAND            |2005-07-07 |1                |
|720  |REDEMPTION COMFORTS        |2005-07-07 |1                |
|825  |SPEAKEASY DATE             |2005-07-07 |1                |
|738  |ROCKETEER MOTHER           |2005-07-07 |1                |
|585  |MOB DUFFEL                 |2005-07-07 |1                |
|913  |TROOPERS METAL             |2005-07-07 |1                |
|602  |MOURNING PURPLE            |2005-07-07 |1                |
|734  |ROAD ROXANNE               |2005-07-07 |1                |
|529  |LONELY ELEPHANT            |2005-07-07 |1                |
|853  |STRANGER STRANGERS         |2005-07-07 |1                |
|714  |RANDOM GO                  |2005-07-07 |1                |
|327  |FOOL MOCKINGBIRD           |2005-07-07 |1                |
|542  |LUST LOCK                  |2005-07-07 |1                |
|135  |CHANCE RESURRECTION        |2005-07-07 |1                |
|381  |GRINCH MASSAGE             |2005-07-07 |1                |
|747  |ROXANNE REBEL              |2005-07-07 |1                |
|73   |BINGO TALENTED             |2005-07-07 |1                |
|460  |INNOCENT USUAL             |2005-07-07 |1                |
|491  |JUMPING WRATH              |2005-07-07 |1                |
|330  |FORRESTER COMANCHEROS      |2005-07-07 |1                |
|341  |FROST HEAD                 |2005-07-07 |1                |
|248  |DOZEN LION                 |2005-07-07 |1                |
|430  |HOOK CHARIOTS              |2005-07-07 |1                |
|698  |PRINCESS GIANT             |2005-07-07 |1                |
|31   |APACHE DIVINE              |2005-07-07 |1                |
|911  |TRIP NEWTON                |2005-07-07 |1                |
|78   |BLACKOUT PRIVATE           |2005-07-07 |1                |
|841  |STAR OPERATION             |2005-07-07 |1                |
|403  |HARRY IDAHO                |2005-07-07 |1                |
|263  |DURHAM PANKY               |2005-07-07 |1                |
|826  |SPEED SUIT                 |2005-07-07 |1                |
|846  |STING PERSONAL             |2005-07-07 |1                |
|791  |SHOW LORD                  |2005-07-07 |1                |
|169  |COMFORTS RUSH              |2005-07-07 |1                |
|774  |SEARCHERS WAIT             |2005-07-07 |1                |
|737  |ROCK INSTINCT              |2005-07-07 |1                |
|164  |COAST RAINBOW              |2005-07-07 |1                |
|342  |FUGITIVE MAGUIRE           |2005-07-07 |1                |
|686  |PLUTO OLEANDER             |2005-07-07 |1                |
|651  |PACKER MADIGAN             |2005-07-07 |1                |
|95   |BREAKFAST GOLDFINGER       |2005-07-07 |1                |
|117  |CANDLES GRAPES             |2005-07-07 |1                |
|109  |BUTTERFLY CHOCOLAT         |2005-07-07 |1                |
|258  |DRUMS DYNAMITE             |2005-07-07 |1                |
|807  |SLEUTH ORIENT              |2005-07-07 |1                |
|247  |DOWNHILL ENOUGH            |2005-07-07 |1                |
|113  |CALIFORNIA BIRDS           |2005-07-07 |1                |
|777  |SECRETARY ROUGE            |2005-07-07 |1                |
|624  |NIGHTMARE CHILL            |2005-07-07 |1                |
|191  |CROOKED FROGMEN            |2005-07-07 |1                |
|803  |SLACKER LIAISONS           |2005-07-07 |1                |
|178  |CONNECTION MICROCOSMOS     |2005-07-07 |1                |
|270  |EARTH VISION               |2005-07-07 |1                |
|620  |NEMO CAMPUS                |2005-07-07 |1                |
|324  |FLINTSTONES HAPPINESS      |2005-07-07 |1                |
|776  |SECRET GROUNDHOG           |2005-07-07 |1                |
|114  |CAMELOT VACATION           |2005-07-07 |1                |
|351  |GASLIGHT CRUSADE           |2005-07-07 |1                |
|284  |ENEMY ODDS                 |2005-07-07 |1                |
|815  |SNATCHERS MONTEZUMA        |2005-07-07 |1                |
|879  |TELEGRAPH VOYAGE           |2005-07-07 |1                |
|189  |CREATURES SHAKESPEARE      |2005-07-07 |1                |
|139  |CHASING FIGHT              |2005-07-07 |1                |
|525  |LOATHING LEGALLY           |2005-07-07 |1                |
|374  |GRAFFITI LOVE              |2005-07-07 |1                |
|502  |KNOCK WARLOCK              |2005-07-07 |1                |
|855  |STREAK RIDGEMONT           |2005-07-07 |1                |
|987  |WORDS HUNTER               |2005-07-07 |1                |
|483  |JERICHO MULAN              |2005-07-07 |1                |
|428  |HOMICIDE PEACH             |2005-07-07 |1                |
|578  |MILLION ACE                |2005-07-07 |1                |
|967  |WEEKEND PERSONAL           |2005-07-07 |1                |
|748  |RUGRATS SHAKESPEARE        |2005-07-07 |1                |
|689  |POLLOCK DELIVERANCE        |2005-07-07 |1                |
|23   |ANACONDA CONFESSIONS       |2005-07-07 |1                |
|823  |SOUTH WAIT                 |2005-07-07 |1                |
|704  |PURE RUNNER                |2005-07-07 |1                |
|649  |OZ LIAISONS                |2005-07-07 |1                |
|349  |GANGS PRIDE                |2005-07-07 |1                |
|666  |PAYCHECK WAIT              |2005-07-07 |1                |
|725  |REQUIEM TYCOON             |2005-07-07 |1                |
|275  |EGYPT TENENBAUMS           |2005-07-07 |1                |
|694  |PREJUDICE OLEANDER         |2005-07-07 |1                |
|142  |CHICKEN HELLFIGHTERS       |2005-07-07 |1                |
|580  |MINE TITANS                |2005-07-07 |1                |
|262  |DUMBO LUST                 |2005-07-07 |1                |
|129  |CAUSE DATE                 |2005-07-07 |1                |
|691  |POSEIDON FOREVER           |2005-07-07 |1                |
|365  |GOLD RIVER                 |2005-07-07 |1                |
|122  |CARRIE BUNCH               |2005-07-07 |1                |
|10   |ALADDIN CALENDAR           |2005-07-07 |1                |
|456  |INCH JET                   |2005-07-07 |1                |
|97   |BRIDE INTRIGUE             |2005-07-07 |1                |
|72   |BILL OTHERS                |2005-07-07 |1                |
|172  |CONEHEADS SMOOCHY          |2005-07-07 |1                |
|597  |MOONWALKER FOOL            |2005-07-07 |1                |
|80   |BLANKET BEVERLY            |2005-07-07 |1                |
|647  |OUTFIELD MASSACRE          |2005-07-07 |1                |
|207  |DANGEROUS UPTOWN           |2005-07-07 |1                |
|610  |MUSIC BOONDOCK             |2005-07-07 |1                |
|18   |ALTER VICTORY              |2005-07-07 |1                |
|835  |SPY MILE                   |2005-07-07 |1                |
|783  |SHANE DARKNESS             |2005-07-07 |1                |
|953  |WAIT CIDER                 |2005-07-07 |1                |
|101  |BROTHERHOOD BLANKET        |2005-07-07 |1                |
|15   |ALIEN CENTER               |2005-07-07 |1                |
|167  |COMA HEAD                  |2005-07-07 |1                |
|732  |RINGS HEARTBREAKERS        |2005-07-07 |1                |
|618  |NECKLACE OUTBREAK          |2005-07-07 |1                |
|527  |LOLA AGENT                 |2005-07-07 |1                |
|745  |ROSES TREASURE             |2005-07-07 |1                |
|869  |SUSPECTS QUILLS            |2005-07-07 |1                |
